#,Name,Address,City,State/Region,Postal Code,Country,Phone,Latitude,Longitude,Store ID
1,Taco Bell Albion Park,"Shop 3, 61 Princes Highway, ALBION PARK NSW 2527",Wollongong,New South Wales,2527,AU,+61 2 4257 3673,-34.55295510872227,150.7901661031089,au-https-tacobell-com-au-albion-park
2688,Taco Bell,14041 N Cleveland Ave,North Fort Myers,FL,33903,US,+1 239-652-0288,26.667694225707564,-81.89090006058905,us-https-locations-tacobell-com-fl-north-fort-myers
2689,Taco Bell,640 NE 125th Street,North Miami,FL,33161,US,+1 305-893-0143,25.890119393296203,-80.18568347329878,us-https-locations-tacobell-com-fl-north-miami-640-
2690,Taco Bell,1650 NE 163rd St,North Miami Beach,FL,33162,US,+1 305-956-9666,25.92550267707879,-80.16624909254605,us-https-locations-tacobell-com-fl-north-miami-beac
2691,Taco Bell,14912 Tamiami Trail,North Port,FL,34287,US,+1 941-426-5900,27.039059683973136,-82.22432971000671,us-https-locations-tacobell-com-fl-north-port-14912
2692,Taco Bell,4998 Centerview Lane,North Port,FL,34287,US,+1 941-564-5436,27.043575842232315,-82.23575299239883,us-https-locations-tacobell-com-fl-north-port-4998-
2693,Taco Bell,593 East Oakland Park Blvd,Oakland Park,FL,33334,US,+1 954-537-4913,26.167079963252412,-80.13899913737565,us-https-locations-tacobell-com-fl-oakland-park-593
2694,Taco Bell,13545 S.W. 17th Court,Ocala,FL,34473,US,+1 352-820-5101,29.024994683187042,-82.15455534110447,us-https-locations-tacobell-com-fl-ocala-13545-s-w-
2695,Taco Bell,2116 E Silver Springs Blvd,Ocala,FL,34470,US,+1 352-867-0041,29.186555502770133,-82.10967413442167,us-https-locations-tacobell-com-fl-ocala-2116-e-sil
2696,Taco Bell,2380 S W College Road,Ocala,FL,34474,US,+1 352-629-2006,29.169674531828413,-82.16357861460892,us-https-locations-tacobell-com-fl-ocala-2380-s-w-c
2697,Taco Bell,3325 NW Pine Avenue,Ocala,FL,34475,US,+1 352-820-4984,29.22136972864249,-82.14614545823775,us-https-locations-tacobell-com-fl-ocala-3325-nw-pi
2698,Taco Bell,3501 West Silver Springs Blvd,Ocala,FL,34475,US,+1 352-369-3977,29.186772427028014,-82.17929099501816,us-https-locations-tacobell-com-fl-ocala-3501-west-
2699,Taco Bell,7610 S.E. Maricamp Road,Ocala,FL,34472,US,+1 352-820-5395,29.116219923790815,-82.02579715851243,us-https-locations-tacobell-com-fl-ocala-7610-s-e-m
2700,Taco Bell,7919 SW Highway 200,Ocala,FL,34476,US,+1 352-854-4919,29.085986725432136,-82.25106698357388,us-https-locations-tacobell-com-fl-ocala-7919-sw-hi
2701,Taco Bell,257 West Fountains Blvd,Ocoee,FL,34761,US,+1 407-654-7106,28.603524290290366,-81.54805165889547,us-https-locations-tacobell-com-fl-ocoee-257-west-f
2702,Taco Bell,8868 W. Colonial Dr,Ocoee,FL,34761,US,+1 407-294-3780,28.551255113760178,-81.50640425970778,us-https-locations-tacobell-com-fl-ocoee-8868-w-col
2703,Taco Bell,501 NE Park Street,Okeechobee,FL,34972,US,+1 863-467-4444,27.24406086716712,-80.8250282728058,us-https-locations-tacobell-com-fl-okeechobee-501-n
2704,Taco Bell,2628 Enterprise Rd.,Orange City,FL,32763,US,+1 386-775-1363,28.912979829325057,-81.29350272015947,us-https-locations-tacobell-com-fl-orange-city-2628
2705,Taco Bell,54 Blanding Blvd,Orange Park,FL,32073,US,+1 904-276-7446,30.18600083709369,-81.73982814701048,us-https-locations-tacobell-com-fl-orange-park-54-b
2706,Taco Bell,938 Blanding Blvd,Orange Park,FL,32065,US,+1 904-276-5006,30.13883197693993,-81.7735093832016,us-https-locations-tacobell-com-fl-orange-park-938-
2707,Taco Bell,10005 University Blvd.,Orlando,FL,32817,US,+1 407-679-2551,28.597942429370764,-81.24382138252253,us-https-locations-tacobell-com-fl-orlando-10005-un
2708,Taco Bell,10211 Narcoossee Rd.,Orlando,FL,32832,US,+1 407-487-2114,28.4177469087786,-81.24284331502167,us-https-locations-tacobell-com-fl-orlando-10211-na
2709,Taco Bell,11893 E Colonial Dr,Orlando,FL,32826,US,+1 321-558-6330,28.567199559370433,-81.20559722185135,us-https-locations-tacobell-com-fl-orlando-11893-e-
2710,Taco Bell,12151 So Orange Blossom Trail,Orlando,FL,32837,US,+1 407-816-4934,28.38906899877655,-81.40395460417494,us-https-locations-tacobell-com-fl-orlando-12151-so
2711,Taco Bell,1500 McCoy Rd.,Orlando,FL,32809,US,+1 689-267-2045,28.450572179137218,-81.36040029447747,us-https-locations-tacobell-com-fl-orlando-1500-mcc
2712,Taco Bell,16880 E. Colonial Dr.,Orlando,FL,32820,US,+1 407-487-2324,28.560556364542418,-81.13136172294617,us-https-locations-tacobell-com-fl-orlando-16880-e-
2713,Taco Bell,2050 S Semoran Blvd,Orlando,FL,32822,US,+1 407-273-9669,28.52005490737105,-81.31093749407222,us-https-locations-tacobell-com-fl-orlando-2050-s-s
2714,Taco Bell,2403 Hiawassee Rd,Orlando,FL,32811,US,+1 407-292-9803,28.515978176332453,-81.48444129319549,us-https-locations-tacobell-com-fl-orlando-2403-hia
2715,Taco Bell,2474 S Orange Ave.,Orlando,FL,32806,US,+1 407-481-9341,28.515007628467515,-81.37659032644478,us-https-locations-tacobell-com-fl-orlando-2474-s-o
2716,Taco Bell,2600 Orlando West Dr,Orlando,FL,32808,US,+1 407-292-6072,28.578448688463475,-81.44129593672005,us-https-locations-tacobell-com-fl-orlando-2600-orl
2717,Taco Bell,369 S Avalon Park Blvd,Orlando,FL,32828,US,+1 407-487-2161,28.54002364648534,-81.15079537121646,us-https-locations-tacobell-com-fl-orlando-369-s-av
2718,Taco Bell,4225 E Colonial Drive,Orlando,FL,32803,US,+1 407-487-4197,28.553754689889452,-81.33276176918858,us-https-locations-tacobell-com-fl-orlando-4225-e-c
2719,Taco Bell,5109 International Dr.,Orlando,FL,32819,US,+1 407-226-9843,28.471561928461135,-81.45099653746001,us-https-locations-tacobell-com-fl-orlando-5109-int
2720,Taco Bell,5147 S Kirkman Rd,Orlando,FL,32819,US,+1 407-352-7517,28.48727227380717,-81.45812411607949,us-https-locations-tacobell-com-fl-orlando-5147-s-k
2721,Taco Bell,5400 N. Orange Blossom Trail,Orlando,FL,32810,US,+1 321-754-9535,28.607451373115882,-81.42485408910157,us-https-locations-tacobell-com-fl-orlando-5400-n-o
2722,Taco Bell,5503 S Semoran Blvd.,Orlando,FL,32822,US,+1 407-658-2508,28.483054466062807,-81.30950599908829,us-https-locations-tacobell-com-fl-orlando-5503-s-s
2723,Taco Bell,8001 S Orange Blossom Trl,Orlando,FL,32809,US,+1 407-487-8422,28.446748,-81.393772,us-https-locations-tacobell-com-fl-orlando-8001-s-o
2724,Taco Bell,576 S. Alafaya Trail,Orlando,FL,32828,US,+1 321-235-9536,28.53756096341434,-81.20877279901833,us-https-locations-tacobell-com-fl-orlando-576-s-al
2725,Taco Bell,5960 Central Florida Parkway,Orlando,FL,32821,US,+1 407-370-6606,28.405901834178415,-81.45819582047807,us-https-locations-tacobell-com-fl-orlando-5960-cen
2726,Taco Bell,6065 S. Goldenrod Rd.,Orlando,FL,32822,US,+1 407-487-2038,28.47491997799977,-81.28932432086913,us-https-locations-tacobell-com-fl-orlando-6065-s-g
2727,Taco Bell,13980 S John Young Pkwy,Orlando,FL,32837,US,+1 321-300-2386,28.363064573082465,-81.42408256620308,us-https-locations-tacobell-com-fl-orlando-13980-s-
2728,Taco Bell,7623 International Dr,Orlando,FL,32819,US,+1 321-754-9462,28.45257586583934,-81.47024813988116,us-https-locations-tacobell-com-fl-orlando-7623-int
2729,Taco Bell,6611 West Colonial Drive,Orlando,FL,32818,US,+1 407-487-2072,28.552565072072,-81.47350690794156,us-https-locations-tacobell-com-fl-orlando-6611-wes
2730,Taco Bell,711 Lee Road,Orlando,FL,32810,US,+1 407-644-3666,28.608677522862287,-81.39008417441511,us-https-locations-tacobell-com-fl-orlando-711-lee-
2731,Taco Bell,7601 S. Orange Blossom Trail,Orlando,FL,32809,US,+1 407-240-0025,28.455405874977398,-81.39884011174074,us-https-locations-tacobell-com-fl-orlando-7601-s-o
2732,Taco Bell,7853 Colonial Drive,Orlando,FL,32807,US,+1 407-277-7543,28.568820173202138,-81.28160832216957,us-https-locations-tacobell-com-fl-orlando-7853-col
2733,Taco Bell,11850 Glasshouse Lane,Orlando,FL,32836,US,+1 689-244-7880,28.39987,-81.490788,us-https-locations-tacobell-com-fl-orlando-11850-gl
2734,Taco Bell / KFC,3009 W Colonial Drive,Orlando,FL,32808,US,+1 407-290-5428,28.55323938684902,-81.4158008190835,us-https-locations-tacobell-com-fl-orlando-3009-w-c
2735,Taco Bell Cantina,12101 University Blvd.,Orlando,FL,32817,US,+1 407-502-8054,28.59831098412045,-81.20885426661394,us-https-locations-tacobell-com-fl-orlando-12101-un
2736,Taco Bell Cantina,1 South Orange Avenue,Orlando,FL,32801,US,+1 407-789-2800,28.541891996394657,-81.37876977112303,us-https-locations-tacobell-com-fl-orlando-1-south-
2737,Taco Bell,361 W Granda Blvd,Ormond Beach,FL,32174,US,+1 386-673-9218,29.2812221737573,-81.06851139667924,us-https-locations-tacobell-com-fl-ormond-beach-361
2738,Taco Bell,50 Williamson Blvd,Ormond Beach,FL,32174,US,+1 386-672-7220,29.2566212201578,-81.1136645078659,us-https-locations-tacobell-com-fl-ormond-beach-50-
2739,Taco Bell,1859 W County Road 419,Oviedo,FL,32765,US,+1 321-348-4231,28.657739479407898,-81.17707944944408,us-https-locations-tacobell-com-fl-oviedo-1859-w-co
2740,Taco Bell,3860 Highway 90,Pace,FL,32571,US,+1 850-994-5510,30.5990890797966,-87.16322283975093,us-https-locations-tacobell-com-fl-pace-3860-highwa
2741,Taco Bell,3306 Crill Ave,Palatka,FL,32177,US,+1 386-325-2563,29.641947972239922,-81.66475139561044,us-https-locations-tacobell-com-fl-palatka-3306-cri
2742,Taco Bell,1120 Malabar Rd SE,Palm Bay,FL,32907,US,+1 321-733-5530,27.99815047734223,-80.63776654322986,us-https-locations-tacobell-com-fl-palm-bay-1120-ma
2743,Taco Bell,1386 Palm Bay Road NE,Palm Bay,FL,32905,US,+1 321-724-8826,28.034745821603277,-80.63173264643589,us-https-locations-tacobell-com-fl-palm-bay-1386-pa
2744,Taco Bell,3800 Northlake Blvd,Palm Beach Gardens,FL,33410,US,+1 561-694-8967,26.808099998656843,-80.09468235076832,us-https-locations-tacobell-com-fl-palm-beach-garde
2745,Taco Bell,5045 State Hwy 100 East,Palm Coast,FL,32164,US,+1 386-338-0554,29.475060096911534,-81.2211965854139,us-https-locations-tacobell-com-fl-palm-coast-5045-
2746,Taco Bell,1020 Palm Coast Parkway,Palm Coast,FL,32137,US,+1 386-447-0801,29.5540650252999,-81.22845753097863,us-https-locations-tacobell-com-fl-palm-coast-1020-
2747,Taco Bell,32899 US Highway 19 N,Palm Harbor,FL,34684,US,+1 727-787-8569,28.071430878492247,-82.73811863422986,us-https-locations-tacobell-com-fl-palm-harbor-3289
2748,Taco Bell,640 10th Street East,Palmetto,FL,34221,US,+1 941-721-4930,27.521651644780345,-82.55723869742394,us-https-locations-tacobell-com-fl-palmetto-640-10t
2749,Taco Bell,9410 Buffalo Rd,Palmetto,FL,34221,US,+1 941-292-0327,27.6001,-82.501,us-https-locations-tacobell-com-fl-palmetto-9410-bu
2750,Taco Bell,4020 W. 23rd. Street,Panama City,FL,32405,US,+1 850-763-1555,30.190228522445892,-85.71125165374724,us-https-locations-tacobell-com-fl-panama-city-4020
2751,Taco Bell,434 S Tyndall Parkway,Panama City,FL,32404,US,+1 850-784-3008,30.138993189337146,-85.59155344963074,us-https-locations-tacobell-com-fl-panama-city-434-
2752,Taco Bell,4315 N. Hwy. 231,Panama City,FL,32404,US,+1 850-640-1186,30.22636410542137,-85.58955673190881,us-https-locations-tacobell-com-fl-panama-city-4315
2753,Taco Bell,17120 Panama City Beach Pkwy,Panama City Beach,FL,32413,US,+1 850-236-8233,30.231264247912293,-85.8896670444301,us-https-locations-tacobell-com-fl-panama-city-beac
2754,Taco Bell,559 Richard Jackson Blvd,Panama City Beach,FL,32407,US,+1 850-234-7008,30.18565418903784,-85.8179617328141,us-https-locations-tacobell-com-fl-panama-city-beac
2755,Taco Bell,7040 W Hwy 98,Panama City Beach,FL,32407,US,+1 850-233-8480,30.189150774079152,-85.76022725986559,us-https-locations-tacobell-com-fl-panama-city-beac
2756,Taco Bell,11257 Pines Blvd,Pembroke Pines,FL,33026,US,+1 954-430-3353,26.0082534006588,-80.29998421669006,us-https-locations-tacobell-com-fl-pembroke-pines-1
2757,Taco Bell,298 N. University Drive,Pembroke Pines,FL,33024,US,+1 954-430-7618,26.01212039598262,-80.24873176220353,us-https-locations-tacobell-com-fl-pembroke-pines-2
2758,Taco Bell / KFC,15821 Pines Blvd.,Pembroke Pines,FL,33027,US,+1 954-438-7278,26.00820515129241,-80.35869524697773,us-https-locations-tacobell-com-fl-pembroke-pines-1
2759,Taco Bell,2011 Airport Blvd,Pensacola,FL,32504,US,+1 850-477-6300,30.478227174952746,-87.20678776502609,us-https-locations-tacobell-com-fl-pensacola-2011-a
2760,Taco Bell,305 South Warrington Road,Pensacola,FL,32507,US,+1 850-456-0012,30.403916243280175,-87.27756415309159,us-https-locations-tacobell-com-fl-pensacola-305-so
2761,Taco Bell,5510 Mobile Highway,Pensacola,FL,32526,US,+1 850-941-2824,30.458093509232302,-87.29877294124185,us-https-locations-tacobell-com-fl-pensacola-5510-m
2762,Taco Bell,1201 E. Cervantes St.,Pensacola,FL,32501,US,+1 850-361-2863,30.42369262233515,-87.20223457405697,us-https-locations-tacobell-com-fl-pensacola-1201-e
2763,Taco Bell,8088 N Davis Hwy,Pensacola,FL,32514,US,+1 850-479-1290,30.508382312694913,-87.22087264807669,us-https-locations-tacobell-com-fl-pensacola-8088-n
2764,Taco Bell,6 East Nine Mile Rd,Pensacola,FL,32534,US,+1 850-474-0376,30.5336733589741,-87.27316802173264,us-https-locations-tacobell-com-fl-pensacola-6-east
2765,Taco Bell,2159 Byron Butler Parkway,Perry,FL,32348,US,+1 850-371-5121,30.096406382898987,-83.58208211318629,us-https-locations-tacobell-com-fl-perry-2159-byron
2766,Taco Bell,4599 Park Blvd,Pinellas Park,FL,33781,US,+1 727-549-0122,27.839626308671274,-82.69574134494178,us-https-locations-tacobell-com-fl-pinellas-park-45
2767,Taco Bell,2101 West Baker Street,Plant City,FL,33567,US,+1 813-707-8966,28.018619183183485,-82.14450538746165,us-https-locations-tacobell-com-fl-plant-city-2101-
2768,Taco Bell,371 N. County Line Rd,Plant City,FL,33566,US,+1 813-588-5780,28.0302695,-82.0564684,us-https-locations-tacobell-com-fl-plant-city-371-n
2769,Taco Bell,2442 Jim Redman Pkwy.,Plant City,FL,33566,US,+1 813-754-5146,27.98779006840109,-82.12125666442267,us-https-locations-tacobell-com-fl-plant-city-2442-
2770,Taco Bell / KFC,8221 West Broward Blvd,Plantation,FL,33324,US,+1 954-472-6177,26.121377311043876,-80.25927358486885,us-https-locations-tacobell-com-fl-plantation-8221-
2771,Taco Bell,1717 East Sample Road,Pompano Beach,FL,33064,US,+1 954-781-0557,26.275773180261673,-80.0995626301119,us-https-locations-tacobell-com-fl-pompano-beach-17
2772,Taco Bell,2801 W. Atlantic Blvd,Pompano Beach,FL,33069,US,+1 954-984-2880,26.23151738136819,-80.16184468569008,us-https-locations-tacobell-com-fl-pompano-beach-28
2773,Taco Bell,357 W. Atlantic Blvd,Pompano Beach,FL,33060,US,+1 954-781-2524,26.231964990230335,-80.12870963982965,us-https-locations-tacobell-com-fl-pompano-beach-35
2774,Taco Bell,7120 W McNab Road,Pompano Beach,FL,33068,US,+1 954-720-8361,26.20690975589344,-80.22060692310333,us-https-locations-tacobell-com-fl-pompano-beach-71
2775,Taco Bell,1001 Kings Hwy,Port Charlotte,FL,33980,US,+1 941-206-0142,27.01459927395778,-82.05367416143417,us-https-locations-tacobell-com-fl-port-charlotte-1
2776,Taco Bell,1710 Tamiami Trail,Port Charlotte,FL,33948,US,+1 941-255-1221,27.0089991533431,-82.13644839358494,us-https-locations-tacobell-com-fl-port-charlotte-1
2777,Taco Bell,1748 Dunlawton Ave,Port Orange,FL,32127,US,+1 386-492-8627,29.110829512237228,-81.02506886165676,us-https-locations-tacobell-com-fl-port-orange-1748
2778,Taco Bell,9211 US 19 North,Port Richey,FL,34668,US,+1 727-842-9500,28.291131929593174,-82.71173497975458,us-https-locations-tacobell-com-fl-port-richey-9211
2779,Taco Bell / KFC,11818 U.S. Highway 19,Port Richey,FL,34668,US,+1 727-861-0973,28.329299745716078,-82.69862383609507,us-https-locations-tacobell-com-fl-port-richey-1181
2780,Taco Bell,191 SW Port St Lucie Blvd,Port Saint Lucie,FL,34953,US,+1 772-314-4786,27.27428750457316,-80.34850978217297,us-https-locations-tacobell-com-fl-port-saint-lucie
2781,Taco Bell,1840 SW Gatlin Blvd,Port Saint Lucie,FL,34953,US,+1 772-621-4836,27.264218211857354,-80.40447754248244,us-https-locations-tacobell-com-fl-port-saint-lucie
2782,Taco Bell,9016 S Us Highway 1,Port Saint Lucie,FL,34952,US,+1 772-398-0111,27.30132956815393,-80.3053405880928,us-https-locations-tacobell-com-fl-port-saint-lucie
2783,Taco Bell / KFC,1641 N.W. Saint Lucie West Boulevard,Port Saint Lucie,FL,34986,US,+1 772-873-1585,27.313272922138363,-80.39918339311818,us-https-locations-tacobell-com-fl-port-saint-lucie
2784,Taco Bell,115 Ave B,Port St Joe,FL,32456,US,+1 850-782-0018,29.819161175123956,-85.3058260644086,us-https-locations-tacobell-com-fl-port-st-joe-115-
2785,Taco Bell,1524 W. Jefferson Street,Quincy,FL,32351,US,+1 850-627-0222,30.58692456525793,-84.59584338998732,us-https-locations-tacobell-com-fl-quincy-1524-w-je
2786,Taco Bell,13032 US 301 S,Riverview,FL,33578,US,+1 813-671-0113,27.79647061375114,-82.33415007591248,us-https-locations-tacobell-com-fl-riverview-13032-
2787,Taco Bell,10611 Gibsonton Drive,Riverview,FL,33569,US,+1 813-741-2373,27.856536942096977,-82.32820323554529,us-https-locations-tacobell-com-fl-riverview-10611-
2788,Taco Bell,11118 Bloomingdale Ave,Riverview,FL,33578,US,+1 813-684-1609,27.8939006471455,-82.31717363746611,us-https-locations-tacobell-com-fl-riverview-11118-
2789,Taco Bell,3824 US 301 S,Riverview,FL,33578,US,+1 656-207-6928,27.913939579268543,-82.34766911534423,us-https-locations-tacobell-com-fl-riverview-3824-u
2790,Taco Bell,1710 W. Blue Heron Blvd,Riviera Beach,FL,33404,US,+1 561-842-7002,26.78173177952827,-80.08349331779101,us-https-locations-tacobell-com-fl-riviera-beach-17
2791,Taco Bell,188 Barton Blvd,Rockledge,FL,32955,US,+1 321-350-0405,28.331229902743292,-80.72642873693731,us-https-locations-tacobell-com-fl-rockledge-188-ba
2792,Taco Bell,631 Barnes Blvd.,Rockledge,FL,32955,US,+1 321-350-0374,28.294870388476983,-80.72423458099371,us-https-locations-tacobell-com-fl-rockledge-631-ba
2793,Taco Bell,10115 Southern Blvd,Royal Palm Beach,FL,33411,US,+1 561-791-9976,26.681267793331163,-80.20472288131714,us-https-locations-tacobell-com-fl-royal-palm-beach
2794,Taco Bell,1318 Royal Palm Beach Blvd,Royal Palm Beach,FL,33411,US,+1 561-333-3998,26.708935550910393,-80.22845766973666,us-https-locations-tacobell-com-fl-royal-palm-beach
2795,Taco Bell,3886 Sun City Center,Ruskin,FL,33570,US,+1 813-633-8643,27.71286545835753,-82.37083247047677,us-https-locations-tacobell-com-fl-ruskin-3886-sun-
2796,Taco Bell,1820 US Highway 1 S,Saint Augustine,FL,32084,US,+1 904-825-4785,29.86842776151821,-81.32258098575221,us-https-locations-tacobell-com-fl-saint-augustine-
2797,Taco Bell,2453 State Road 16,Saint Augustine,FL,32092,US,+1 904-827-1121,29.917406929973673,-81.41398702563492,us-https-locations-tacobell-com-fl-saint-augustine-
2798,Taco Bell,4899 E Irlo Bronson Mem Hwy,Saint Cloud,FL,34771,US,+1 407-891-9357,28.24668494787806,-81.24437438517288,us-https-locations-tacobell-com-fl-saint-cloud-4899
2799,Taco Bell,3601 13th St,Saint Cloud,FL,34769,US,+1 407-957-5456,28.248935698712764,-81.31078787153456,us-https-locations-tacobell-com-fl-saint-cloud-3601
2800,Taco Bell,1375 N Narcoossee Rd.,Saint Cloud,FL,34771,US,+1 689-588-1921,28.303987409427087,-81.23885304982832,us-https-locations-tacobell-com-fl-saint-cloud-1375
2801,Taco Bell / KFC,2200 Old Canoe Creek RD,Saint Cloud,FL,34772,US,+1 407-891-8527,28.197423649649377,-81.29420980765896,us-https-locations-tacobell-com-fl-saint-cloud-2200
2802,Taco Bell,1495 4th Street South,Saint Petersburg,FL,33701,US,+1 727-821-0100,27.756081958105284,-82.63868690351956,us-https-locations-tacobell-com-fl-saint-petersburg
2803,Taco Bell,2028 66th St.,Saint Petersburg,FL,33710,US,+1 727-347-7321,27.78881005565612,-82.72889278829098,us-https-locations-tacobell-com-fl-saint-petersburg
2804,Taco Bell,3401 5th Avenue N,Saint Petersburg,FL,33713,US,+1 727-323-4105,27.777566079153264,-82.6798752844661,us-https-locations-tacobell-com-fl-saint-petersburg
2805,Taco Bell,3600 4th Street North,Saint Petersburg,FL,33704,US,+1 727-527-3465,27.805096426590875,-82.63894714417802,us-https-locations-tacobell-com-fl-saint-petersburg
2806,Taco Bell,5210 34th Street South,Saint Petersburg,FL,33711,US,+1 727-867-5507,27.7208783656719,-82.67882527519538,us-https-locations-tacobell-com-fl-saint-petersburg
2807,Taco Bell,9211 4th St North,Saint Petersburg,FL,33702,US,+1 727-577-5519,27.8559629632299,-82.63838894204582,us-https-locations-tacobell-com-fl-saint-petersburg
2808,Taco Bell,30171 Sr 52,San Antonio,FL,33576,US,+1 352-695-9656,28.3266,-82.3199,us-https-locations-tacobell-com-fl-san-antonio-3017
2809,Taco Bell,1200 Wp Ball Blvd,Sanford,FL,32771,US,+1 321-420-4392,28.8003438222444,-81.3376676291773,us-https-locations-tacobell-com-fl-sanford-1200-wp-
